COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
90,0,425,4117.94871794872,4508.20512820513,3848.20512820513,4356.41025641026,4202.05128205128,4614.8717948718,4664.61538461539,4657.4358974359,3436.92307692308,4272.30769230769,3961.02564102564,4166.15384615385,4426.15384615385,4733.33333333333,1683,1692,0.853,0,0,0,0,0,
91,0,456,4128.20512820513,4520,3858.46153846154,4358.97435897436,4201.02564102564,4613.33333333333,4668.71794871795,4663.58974358974,3439.48717948718,4274.8717948718,3961.02564102564,4160,4434.35897435897,4733.33333333333,1682,1692,0.853,0,0,0,0,0,
92,0,0,4136.41025641026,4524.10256410256,3856.92307692308,4358.97435897436,4201.02564102564,4616.41025641026,4670.25641025641,4664.61538461539,3433.84615384615,4264.61538461538,3961.02564102564,4180,4446.15384615385,4734.8717948718,1683,1693,0.853,0,0,0,0,0,
93,0,493,4127.69230769231,4514.8717948718,3844.61538461539,4360,4201.53846153846,4616.41025641026,4664.10256410256,4661.02564102564,3432.30769230769,4264.10256410256,3961.02564102564,4194.8717948718,4444.10256410256,4747.17948717949,1683,1692,0.853,0,0,0,0,0,
94,0,425,4121.02564102564,4507.69230769231,3844.10256410256,4358.97435897436,4203.58974358974,4605.64102564103,4656.92307692308,4661.02564102564,3436.41025641026,4263.58974358974,3961.02564102564,4185.12820512821,4437.94871794872,4757.94871794872,1683,1693,0.888,0.0312768779695034,0,0,0,0,
95,0,456,4124.61538461538,4507.17948717949,3851.28205128205,4355.89743589744,4203.58974358974,4601.53846153846,4655.89743589744,4662.5641025641,3435.38461538462,4262.05128205128,3961.02564102564,4179.48717948718,4439.48717948718,4749.23076923077,1683,1692,0.888,0.0312768779695034,0,0,0,0,
96,0,0,4130.76923076923,4510.25641025641,3855.38461538462,4357.4358974359,4204.61538461538,4608.71794871795,4656.41025641026,4662.5641025641,3432.30769230769,4257.94871794872,3961.02564102564,4190.25641025641,4447.17948717949,4735.89743589744,1683,1694,0.888,0.0312768779695034,0,0,0,0,
97,0,493,4120.51282051282,4505.12820512821,3844.10256410256,4356.41025641026,4202.5641025641,4605.12820512821,4647.69230769231,4661.53846153846,3433.84615384615,4248.71794871795,3961.02564102564,4178.97435897436,4446.15384615385,4728.20512820513,1683,1692,0.888,0.0312768779695034,0,0,0,0,
98,0,425,4103.07692307692,4489.23076923077,3824.10256410256,4353.84615384615,4186.66666666667,4593.33333333333,4640.51282051282,4661.53846153846,3434.35897435897,4246.15384615385,3961.02564102564,4152.82051282051,4434.8717948718,4717.4358974359,1681,1693,0.888,0.0312768779695034,0,0,0,0,
99,0,456,4107.17948717949,4489.74358974359,3829.23076923077,4354.8717948718,4181.02564102564,4595.89743589744,4647.69230769231,4661.53846153846,3433.33333333333,4249.23076923077,3961.02564102564,4167.69230769231,4438.46153846154,4718.97435897436,1683,1693,0.923,0.0312768779695034,0,0,0,0,
100,0,0,4120.51282051282,4503.07692307692,3850.25641025641,4354.8717948718,4197.94871794872,4607.17948717949,4657.4358974359,4660.51282051282,3433.33333333333,4251.79487179487,3961.02564102564,4192.30769230769,4458.97435897436,4734.8717948718,1682,1692,0.923,0.0312768779695034,0,0,0,0,
101,0,493,4119.48717948718,4503.07692307692,3849.74358974359,4354.35897435897,4201.02564102564,4610.25641025641,4658.97435897436,4662.05128205128,3433.33333333333,4261.02564102564,3961.02564102564,4181.53846153846,4463.07692307692,4738.97435897436,1682,1694,0.923,0.0312768779695034,0,0,0,0,
102,0,425,4115.89743589744,4500,3841.53846153846,4356.41025641026,4190.76923076923,4608.20512820513,4658.97435897436,4661.53846153846,3433.33333333333,4267.69230769231,3961.02564102564,4166.66666666667,4451.79487179487,4731.79487179487,1682,1693,0.923,0.0312768779695034,0,0,0,0,
103,0,456,4115.89743589744,4506.66666666667,3846.15384615385,4355.38461538462,4197.94871794872,4610.76923076923,4658.46153846154,4654.8717948718,3433.33333333333,4264.10256410256,3961.02564102564,4169.23076923077,4447.69230769231,4734.8717948718,1682,1694,0.959,0.0312768779695034,0,0,0,0,
104,0,0,4114.35897435897,4506.66666666667,3848.20512820513,4348.20512820513,4206.66666666667,4616.41025641026,4658.97435897436,4652.30769230769,3433.84615384615,4264.10256410256,3961.02564102564,4174.35897435897,4445.64102564103,4735.89743589744,1681,1693,0.959,0.0312768779695034,0,0,0,0,
105,0,493,4118.46153846154,4503.07692307692,3847.17948717949,4349.23076923077,4200.51282051282,4616.41025641026,4663.07692307692,4656.41025641026,3432.82051282051,4256.92307692308,3961.02564102564,4183.07692307692,4441.53846153846,4727.69230769231,1681,1694,0.959,0.0312768779695034,0,0,0,0,
106,0,425,4124.61538461538,4505.12820512821,3851.28205128205,4355.89743589744,4200,4614.35897435897,4665.64102564103,4656.92307692308,3434.8717948718,4247.69230769231,3961.02564102564,4189.23076923077,4443.07692307692,4725.12820512821,1681,1693,0.959,0.0312768779695034,0,0,0,0,
107,0,456,4124.61538461538,4508.71794871795,3852.82051282051,4354.8717948718,4204.10256410256,4613.84615384615,4664.10256410256,4655.38461538462,3439.48717948718,4257.94871794872,3961.02564102564,4184.61538461538,4445.12820512821,4722.05128205128,1681,1693,0.959,0.0312768779695034,0,0,0,0,
108,0,0,4123.07692307692,4501.53846153846,3849.74358974359,4350.76923076923,4201.53846153846,4612.82051282051,4666.15384615385,4656.92307692308,3438.46153846154,4265.64102564103,3961.02564102564,4184.10256410256,4443.07692307692,4716.41025641026,1681,1692,0.997,0.0312768779695034,0,0,0,0,
109,0,493,4121.02564102564,4491.79487179487,3847.17948717949,4351.79487179487,4198.46153846154,4610.25641025641,4667.17948717949,4656.41025641026,3435.38461538462,4254.8717948718,3960.51282051282,4186.66666666667,4440,4713.33333333333,1681,1693,0.997,0.0312768779695034,0,0,0,0,
