COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
68,0,515,4060.51282051282,4540,4000.51282051282,4239.48717948718,4231.79487179487,4507.69230769231,4566.66666666667,4660,4074.8717948718,4215.89743589744,4051.28205128205,4070.25641025641,4394.35897435897,4720,1683,1695,0.884,0,0,0,0,0,
69,0,504,4073.33333333333,4548.20512820513,4003.07692307692,4245.64102564103,4218.97435897436,4515.89743589744,4569.23076923077,4654.35897435897,4084.10256410256,4221.02564102564,4052.30769230769,4086.15384615385,4398.46153846154,4722.05128205128,1684,1694,0.884,0,0,0,0,0,
70,0,484,4080,4546.66666666667,3996.92307692308,4240,4213.84615384615,4512.30769230769,4569.23076923077,4656.92307692308,4080.51282051282,4216.41025641026,4052.82051282051,4083.07692307692,4397.4358974359,4749.74358974359,1683,1695,0.884,0,0,0,0,0,
71,0,0,4067.69230769231,4536.41025641026,3989.74358974359,4235.38461538462,4218.46153846154,4505.12820512821,4564.61538461538,4664.10256410256,4071.79487179487,4213.33333333333,4052.30769230769,4075.89743589744,4389.74358974359,4761.53846153846,1684,1695,0.884,0,0,0,0,0,
72,0,348,4072.82051282051,4541.02564102564,3992.30769230769,4244.10256410256,4224.61538461538,4506.66666666667,4563.58974358974,4664.10256410256,4079.48717948718,4223.58974358974,4050.76923076923,4084.10256410256,4388.71794871795,4762.05128205128,1683,1695,0.884,0.0390960983932018,0,0,0,0,
73,0,447,4093.33333333333,4555.89743589744,4000,4250.76923076923,4230.25641025641,4511.28205128205,4568.71794871795,4657.94871794872,4090.76923076923,4233.33333333333,4051.28205128205,4092.30769230769,4397.94871794872,4781.02564102564,1684,1695,0.921,0.0390960983932018,0,0,0,0,
74,0,436,4092.30769230769,4553.84615384615,4001.02564102564,4247.17948717949,4229.23076923077,4507.69230769231,4568.71794871795,4655.89743589744,4082.05128205128,4232.30769230769,4052.82051282051,4092.30769230769,4397.94871794872,4788.71794871795,1683,1694,0.921,0.0390960983932018,0,0,0,0,
75,0,458,4080.51282051282,4545.64102564103,3998.46153846154,4246.15384615385,4224.61538461538,4503.07692307692,4564.10256410256,4658.46153846154,4071.28205128205,4230.25641025641,4050.25641025641,4084.61538461539,4391.28205128205,4771.28205128205,1683,1694,0.921,0.0390960983932018,0,0,0,0,
76,0,0,4090.76923076923,4556.92307692308,4007.69230769231,4250.76923076923,4234.35897435897,4511.79487179487,4570.76923076923,4660,4080.51282051282,4231.79487179487,4050.76923076923,4094.8717948718,4400,4754.8717948718,1683,1694,0.921,0.0390960983932018,0,0,0,0,
77,0,487,4115.38461538462,4572.30769230769,4023.58974358974,4257.4358974359,4244.10256410256,4523.58974358974,4583.07692307692,4658.97435897436,4088.71794871795,4234.8717948718,4056.41025641026,4119.48717948718,4413.84615384615,4756.41025641026,1683,1694,0.921,0.0390960983932018,0,0,0,0,
78,0,436,4124.10256410256,4570.25641025641,4025.12820512821,4258.97435897436,4236.92307692308,4525.12820512821,4580.51282051282,4655.89743589744,4083.07692307692,4242.5641025641,4056.92307692308,4114.8717948718,4412.82051282051,4767.17948717949,1682,1694,0.957,0.0390960983932018,0,0,0,0,
79,0,458,4112.82051282051,4558.46153846154,4014.8717948718,4253.33333333333,4231.28205128205,4520.51282051282,4570.76923076923,4656.41025641026,4082.5641025641,4243.58974358974,4052.82051282051,4088.71794871795,4401.53846153846,4750.25641025641,1682,1694,0.957,0.0390960983932018,0,0,0,0,
80,0,0,4098.46153846154,4553.84615384615,4014.35897435898,4250.25641025641,4234.8717948718,4518.97435897436,4569.74358974359,4660,4089.74358974359,4237.4358974359,4050.25641025641,4083.07692307692,4398.97435897436,4718.46153846154,1682,1694,0.957,0.0390960983932018,0,0,0,0,
81,0,487,4091.79487179487,4552.82051282051,4010.76923076923,4247.69230769231,4232.30769230769,4519.48717948718,4572.82051282051,4657.94871794872,4090.25641025641,4242.05128205128,4051.28205128205,4092.30769230769,4406.66666666667,4727.69230769231,1682,1693,0.957,0.0390960983932018,0,0,0,0,
82,0,436,4097.94871794872,4554.8717948718,4004.10256410256,4249.74358974359,4227.17948717949,4520.51282051282,4572.30769230769,4653.84615384615,4088.71794871795,4254.8717948718,4052.82051282051,4111.28205128205,4413.84615384615,4759.48717948718,1681,1692,0.994,0.0390960983932018,0,0,0,0,
83,0,458,4109.23076923077,4561.53846153846,4012.30769230769,4257.94871794872,4233.84615384615,4522.5641025641,4572.30769230769,4657.4358974359,4090.76923076923,4253.84615384615,4052.82051282051,4126.66666666667,4415.89743589744,4767.69230769231,1682,1693,0.994,0.0390960983932018,0,0,0,0,
84,0,0,4111.28205128205,4561.02564102564,4017.4358974359,4255.38461538462,4237.94871794872,4522.05128205128,4572.30769230769,4661.02564102564,4085.64102564103,4241.02564102564,4051.28205128205,4098.46153846154,4409.74358974359,4761.53846153846,1682,1692,0.994,0.0390960983932018,0,0,0,0,
85,0,487,4103.58974358974,4554.8717948718,4005.64102564103,4248.20512820513,4232.30769230769,4521.02564102564,4572.82051282051,4658.46153846154,4083.58974358974,4245.12820512821,4050.76923076923,4074.8717948718,4406.66666666667,4760,1683,1692,0.994,0.0390960983932018,0,0,0,0,
86,0,436,4101.02564102564,4553.33333333333,4001.53846153846,4252.82051282051,4231.28205128205,4520.51282051282,4572.30769230769,4660,4088.71794871795,4263.07692307692,4051.28205128205,4098.46153846154,4413.33333333333,4767.69230769231,1681,1691,0.994,0.0390960983932018,0,0,0,0,
87,0,458,4109.23076923077,4560,4012.30769230769,4259.48717948718,4234.35897435897,4521.53846153846,4571.79487179487,4661.53846153846,4088.71794871795,4264.10256410256,4052.82051282051,4109.74358974359,4415.89743589744,4774.35897435897,1683,1693,1.032,0.0390960983932018,0,0,0,0,
88,0,0,4109.23076923077,4565.12820512821,4016.92307692308,4258.46153846154,4231.79487179487,4519.48717948718,4575.89743589744,4657.94871794872,4084.61538461539,4249.23076923077,4054.35897435898,4093.84615384615,4409.23076923077,4751.28205128205,1683,1692,1.032,0.0390960983932018,0,0,0,0,
89,0,487,4105.64102564103,4566.15384615385,4022.05128205128,4261.53846153846,4236.41025641026,4523.58974358974,4583.58974358974,4657.94871794872,4088.71794871795,4255.89743589744,4052.30769230769,4096.92307692308,4413.33333333333,4745.12820512821,1682,1694,1.032,0.0390960983932018,0,0,0,0,
90,0,436,4122.5641025641,4572.82051282051,4036.92307692308,4271.28205128205,4251.79487179487,4539.48717948718,4593.33333333333,4660.51282051282,4098.97435897436,4277.4358974359,4051.79487179487,4115.89743589744,4432.30769230769,4785.12820512821,1683,1694,1.032,0.0390960983932018,0,0,0,0,
91,0,458,4128.20512820513,4575.38461538462,4036.92307692308,4269.23076923077,4248.71794871795,4541.53846153846,4596.92307692308,4659.48717948718,4098.97435897436,4271.79487179487,4052.82051282051,4120,4432.82051282051,4793.84615384615,1682,1694,1.032,0.0390960983932018,0,0,0,0,
92,0,0,4105.64102564103,4571.79487179487,4026.15384615385,4264.10256410256,4232.30769230769,4525.64102564103,4586.15384615385,4658.97435897436,4092.30769230769,4251.28205128205,4051.79487179487,4114.35897435897,4415.89743589744,4769.23076923077,1683,1695,1.068,0.0390960983932018,0,0,0,0,
93,0,487,4096.92307692308,4566.15384615385,4020,4264.61538461538,4230.76923076923,4515.89743589744,4573.84615384615,4657.94871794872,4088.20512820513,4247.17948717949,4050.25641025641,4103.07692307692,4408.71794871795,4786.15384615385,1682,1695,1.068,0.0390960983932018,0,0,0,0,
94,0,436,4105.12820512821,4559.48717948718,4010.76923076923,4255.38461538462,4233.84615384615,4513.33333333333,4569.23076923077,4655.89743589744,4084.61538461539,4248.71794871795,4049.74358974359,4093.33333333333,4407.17948717949,4812.30769230769,1683,1695,1.068,0.0390960983932018,0,0,0,0,
95,0,458,4095.38461538462,4552.82051282051,4004.10256410256,4247.69230769231,4227.17948717949,4506.66666666667,4567.17948717949,4656.92307692308,4081.53846153846,4240,4048.71794871795,4089.23076923077,4395.89743589744,4795.38461538462,1682,1695,1.068,0.0390960983932018,0,0,0,0,
96,0,0,4085.64102564103,4552.30769230769,4014.8717948718,4256.92307692308,4227.69230769231,4504.10256410256,4568.71794871795,4661.53846153846,4084.10256410256,4239.48717948718,4050.25641025641,4088.20512820513,4391.79487179487,4791.79487179487,1683,1695,1.105,0.0390960983932018,0,0,0,0,
97,0,487,4098.46153846154,4555.89743589744,4023.07692307692,4267.69230769231,4235.38461538462,4512.82051282051,4577.94871794872,4660,4093.84615384615,4256.41025641026,4051.79487179487,4100,4407.17948717949,4816.92307692308,1682,1693,1.105,0.0390960983932018,0,0,0,0,
98,0,436,4102.5641025641,4555.89743589744,4014.8717948718,4264.10256410256,4232.82051282051,4521.53846153846,4582.05128205128,4656.92307692308,4101.53846153846,4257.94871794872,4051.28205128205,4110.25641025641,4417.94871794872,4823.07692307692,1682,1695,1.105,0.0390960983932018,0,0,0,0,
99,0,458,4087.17948717949,4553.33333333333,4007.17948717949,4259.48717948718,4230.25641025641,4523.07692307692,4576.41025641026,4658.46153846154,4097.94871794872,4246.15384615385,4050.25641025641,4105.12820512821,4414.35897435897,4808.20512820513,1683,1692,1.105,0.0390960983932018,0,0,0,0,
100,0,0,4077.4358974359,4545.64102564103,4006.15384615385,4258.97435897436,4229.74358974359,4518.46153846154,4569.23076923077,4657.94871794872,4089.23076923077,4244.61538461538,4051.28205128205,4093.33333333333,4412.82051282051,4797.4358974359,1682,1694,1.105,0.0390960983932018,0,0,0,0,
101,0,487,4070.25641025641,4538.46153846154,4000.51282051282,4258.46153846154,4224.61538461538,4518.46153846154,4570.76923076923,4653.84615384615,4089.23076923077,4248.71794871795,4048.71794871795,4070.76923076923,4410.76923076923,4789.23076923077,1683,1693,1.143,0.0390960983932018,0,0,0,0,
102,0,436,4051.28205128205,4540,3992.82051282051,4255.89743589744,4226.66666666667,4517.94871794872,4570.76923076923,4654.8717948718,4092.30769230769,4245.12820512821,4048.20512820513,4044.61538461539,4402.05128205128,4770.76923076923,1681,1693,1.143,0.0390960983932018,0,0,0,0,
103,0,458,4037.4358974359,4539.48717948718,3985.64102564103,4249.23076923077,4234.35897435897,4510.25641025641,4559.48717948718,4656.92307692308,4090.76923076923,4244.10256410256,4050.76923076923,4054.35897435898,4397.4358974359,4763.58974358974,1683,1694,1.143,0.0390960983932018,0,0,0,0,
