COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
69,0,503,3938.46153846154,4470.76923076923,4007.69230769231,4246.66666666667,4219.48717948718,4493.33333333333,4537.94871794872,4653.84615384615,3968.20512820513,4261.02564102564,4000.51282051282,4041.02564102564,4409.74358974359,4783.07692307692,1683,1694,0.885,0,0,0,0,0,
70,0,484,3936.92307692308,4457.94871794872,4007.17948717949,4242.5641025641,4220.51282051282,4486.66666666667,4532.82051282051,4657.4358974359,3967.17948717949,4244.10256410256,4004.61538461539,4018.46153846154,4404.10256410256,4788.71794871795,1682,1694,0.885,0,0,0,0,0,
71,0,0,3953.84615384615,4464.61538461538,3988.20512820513,4243.07692307692,4219.48717948718,4492.82051282051,4529.23076923077,4661.53846153846,3969.74358974359,4244.61538461538,4007.69230769231,4025.64102564103,4410.76923076923,4771.79487179487,1682,1696,0.885,0,0,0,0,0,
72,0,282,3951.79487179487,4472.82051282051,3981.53846153846,4245.12820512821,4216.41025641026,4496.92307692308,4531.79487179487,4659.48717948718,3971.28205128205,4251.79487179487,4002.05128205128,4040.51282051282,4412.30769230769,4764.61538461539,1682,1694,0.885,0,0,0,0,0,
73,0,446,3945.12820512821,4473.84615384615,4002.05128205128,4247.69230769231,4213.33333333333,4494.35897435897,4535.89743589744,4651.79487179487,3973.33333333333,4246.66666666667,4004.10256410256,4048.71794871795,4411.79487179487,4786.15384615385,1680,1696,0.885,0.0390960983932018,0,0,0,0,
74,0,433,3964.61538461539,4485.12820512821,4014.8717948718,4249.23076923077,4212.30769230769,4493.33333333333,4527.69230769231,4652.82051282051,3975.89743589744,4244.61538461538,4011.79487179487,4052.30769230769,4422.5641025641,4808.71794871795,1682,1695,0.921,0.0390960983932018,0,0,0,0,
75,0,459,3981.53846153846,4501.53846153846,4005.12820512821,4248.71794871795,4214.8717948718,4498.97435897436,4521.53846153846,4660.51282051282,3975.89743589744,4250.76923076923,4009.23076923077,4049.74358974359,4431.28205128205,4800.51282051282,1680,1694,0.921,0.0390960983932018,0,0,0,0,
76,0,0,3976.92307692308,4507.17948717949,3997.4358974359,4247.69230769231,4209.74358974359,4504.10256410256,4524.10256410256,4663.07692307692,3974.35897435898,4250.76923076923,4006.66666666667,4037.94871794872,4423.58974358974,4788.71794871795,1681,1694,0.921,0.0390960983932018,0,0,0,0,
77,0,488,3971.28205128205,4508.20512820513,4004.10256410256,4250.25641025641,4198.46153846154,4504.61538461538,4525.64102564103,4657.4358974359,3975.38461538462,4243.58974358974,4011.28205128205,4029.23076923077,4416.41025641026,4806.15384615385,1680,1693,0.921,0.0390960983932018,0,0,0,0,
78,0,433,3973.84615384615,4509.23076923077,4013.84615384615,4250.25641025641,4198.46153846154,4503.58974358974,4525.64102564103,4656.41025641026,3975.38461538462,4239.48717948718,4010.25641025641,4033.84615384615,4414.35897435897,4789.74358974359,1680,1693,0.957,0.0390960983932018,0,0,0,0,
79,0,459,3980.51282051282,4507.69230769231,4008.71794871795,4250.25641025641,4203.58974358974,4506.66666666667,4526.15384615385,4660.51282051282,3971.79487179487,4233.84615384615,4005.12820512821,4032.82051282051,4406.15384615385,4744.61538461539,1682,1691,0.957,0.0390960983932018,0,0,0,0,
80,0,0,3992.82051282051,4508.71794871795,4000.51282051282,4253.33333333333,4200.51282051282,4508.71794871795,4531.79487179487,4658.46153846154,3969.74358974359,4223.58974358974,4005.64102564103,4034.8717948718,4402.5641025641,4765.12820512821,1681,1692,0.957,0.0390960983932018,0,0,0,0,
81,0,488,3991.79487179487,4508.20512820513,4015.38461538462,4254.35897435897,4200,4507.69230769231,4534.35897435897,4653.84615384615,3972.82051282051,4227.17948717949,4009.23076923077,4049.74358974359,4410.76923076923,4809.74358974359,1682,1692,0.957,0.0390960983932018,0,0,0,0,
82,0,433,3975.89743589744,4509.74358974359,4036.92307692308,4257.4358974359,4203.07692307692,4508.20512820513,4532.82051282051,4659.48717948718,3980,4245.64102564103,4005.64102564103,4040,4414.8717948718,4795.89743589744,1683,1693,0.957,0.0390960983932018,0,0,0,0,
83,0,459,3975.38461538462,4512.82051282051,4032.30769230769,4258.97435897436,4196.92307692308,4509.74358974359,4533.33333333333,4664.10256410256,3982.5641025641,4254.8717948718,4006.66666666667,4019.48717948718,4415.38461538462,4774.35897435897,1683,1694,0.99,0.0390960983932018,0,0,0,0,
84,0,0,3989.23076923077,4506.66666666667,4017.4358974359,4253.84615384615,4190.25641025641,4508.71794871795,4530.25641025641,4659.48717948718,3976.41025641026,4249.23076923077,4010.76923076923,4043.07692307692,4417.94871794872,4795.89743589744,1684,1694,0.99,0.0390960983932018,0,0,0,0,
85,0,488,3995.89743589744,4506.15384615385,4017.4358974359,4248.71794871795,4185.12820512821,4505.64102564103,4521.53846153846,4657.4358974359,3971.28205128205,4246.66666666667,4008.71794871795,4072.30769230769,4422.5641025641,4820,1683,1694,0.99,0.0390960983932018,0,0,0,0,
86,0,433,4000,4518.97435897436,4017.4358974359,4249.23076923077,4184.10256410256,4504.61538461538,4520.51282051282,4660.51282051282,3978.97435897436,4250.76923076923,4008.20512820513,4053.84615384615,4427.17948717949,4811.28205128205,1684,1695,0.99,0.0390960983932018,0,0,0,0,
