COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
4,0,510,4118.97435897436,4410.76923076923,3863.58974358974,4269.23076923077,4220.51282051282,4568.71794871795,4631.79487179487,4658.46153846154,3720.51282051282,4264.10256410256,3925.12820512821,4089.74358974359,4411.79487179487,4785.64102564103,1681,1697,0.871,0,0,0,0,0,
5,0,503,4112.82051282051,4407.69230769231,3863.07692307692,4271.79487179487,4218.46153846154,4568.20512820513,4627.17948717949,4657.94871794872,3716.92307692308,4266.15384615385,3926.66666666667,4086.15384615385,4412.30769230769,4803.07692307692,1681,1694,0.871,0,0,0,0,0,
6,0,484,4106.15384615385,4413.33333333333,3860.51282051282,4273.33333333333,4216.41025641026,4568.71794871795,4630.25641025641,4658.46153846154,3715.38461538462,4268.71794871795,3926.66666666667,4090.76923076923,4415.89743589744,4807.17948717949,1680,1695,0.871,0,0,0,0,0,
7,0,0,4108.71794871795,4418.97435897436,3850.25641025641,4273.84615384615,4217.4358974359,4574.8717948718,4632.82051282051,4660.51282051282,3716.92307692308,4270.25641025641,3925.64102564103,4084.10256410256,4421.02564102564,4800.51282051282,1681,1694,0.871,0,0,0,0,0,
8,0,52,4115.38461538462,4420.51282051282,3851.79487179487,4275.38461538462,4216.92307692308,4581.02564102564,4630.25641025641,4660.51282051282,3716.92307692308,4271.28205128205,3925.64102564103,4085.64102564103,4418.97435897436,4808.71794871795,1680,1694,0.871,0.0390960983932018,0,0,0,0,
9,0,447,4122.05128205128,4426.15384615385,3864.10256410256,4276.92307692308,4218.46153846154,4582.05128205128,4634.35897435897,4658.46153846154,3716.92307692308,4271.79487179487,3926.15384615385,4106.66666666667,4419.48717948718,4816.41025641026,1681,1694,0.907,0.0390960983932018,0,0,0,0,
10,0,432,4122.5641025641,4424.10256410256,3858.97435897436,4275.89743589744,4212.30769230769,4576.41025641026,4636.41025641026,4659.48717948718,3715.89743589744,4264.61538461538,3927.17948717949,4113.84615384615,4419.48717948718,4807.17948717949,1681,1695,0.907,0.0390960983932018,0,0,0,0,
11,0,459,4118.97435897436,4412.30769230769,3837.4358974359,4276.41025641026,4201.02564102564,4567.17948717949,4621.53846153846,4662.5641025641,3715.89743589744,4257.4358974359,3925.64102564103,4089.23076923077,4413.33333333333,4791.79487179487,1682,1695,0.907,0.0390960983932018,0,0,0,0,
12,0,0,4118.46153846154,4408.20512820513,3829.74358974359,4278.97435897436,4200.51282051282,4566.66666666667,4613.33333333333,4660,3719.48717948718,4269.74358974359,3926.15384615385,4073.84615384615,4414.8717948718,4788.71794871795,1682,1695,0.907,0.0390960983932018,0,0,0,0,
13,0,489,4121.53846153846,4412.82051282051,3834.8717948718,4278.97435897436,4204.61538461538,4569.74358974359,4623.07692307692,4653.33333333333,3721.53846153846,4274.8717948718,3928.71794871795,4095.89743589744,4426.66666666667,4802.5641025641,1683,1696,0.907,0.0390960983932018,0,0,0,0,
14,0,432,4120,4411.79487179487,3828.71794871795,4277.94871794872,4200.51282051282,4570.25641025641,4626.66666666667,4656.41025641026,3720,4261.02564102564,3926.15384615385,4110.76923076923,4427.69230769231,4807.17948717949,1682,1695,0.942,0.0390960983932018,0,0,0,0,
15,0,459,4115.38461538462,4405.64102564103,3812.82051282051,4277.94871794872,4196.92307692308,4570.76923076923,4622.5641025641,4663.58974358974,3721.53846153846,4269.74358974359,3925.12820512821,4093.33333333333,4419.48717948718,4800,1683,1697,0.942,0.0390960983932018,0,0,0,0,
