COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
62,0,0,4520,4581.02564102564,4075.89743589744,4232.82051282051,4169.74358974359,4505.64102564103,4562.05128205128,4656.41025641026,4021.53846153846,4234.8717948718,3969.74358974359,4102.5641025641,4354.35897435897,4821.02564102564,1682,1691,0.884,0,0,0,0,0,
63,0,0,4529.23076923077,4582.5641025641,4080,4233.84615384615,4173.33333333333,4507.69230769231,4568.71794871795,4656.92307692308,4051.79487179487,4237.94871794872,3974.35897435898,4106.15384615385,4358.46153846154,4835.89743589744,1681,1693,0.884,0,0,0,0,0,
64,0,488,4519.48717948718,4572.82051282051,4083.07692307692,4229.74358974359,4171.79487179487,4508.20512820513,4567.17948717949,4654.35897435897,4055.38461538462,4232.82051282051,3963.07692307692,4099.48717948718,4342.5641025641,4821.02564102564,1682,1692,0.884,0,0,0,0,0,
65,0,423,4514.35897435897,4569.74358974359,4078.97435897436,4229.74358974359,4166.15384615385,4505.64102564103,4563.58974358974,4655.89743589744,4040,4215.38461538462,3957.94871794872,4084.61538461539,4335.89743589744,4804.10256410256,1680,1692,0.884,0,0,0,0,0,
66,0,494,4525.12820512821,4577.4358974359,4075.89743589744,4232.82051282051,4172.82051282051,4506.66666666667,4566.15384615385,4657.4358974359,4032.82051282051,4206.15384615385,3967.69230769231,4087.69230769231,4347.69230769231,4817.4358974359,1682,1692,0.884,0.0390960983932018,0,0,0,0,
67,0,497,4533.33333333333,4581.53846153846,4084.10256410256,4230.76923076923,4183.07692307692,4506.66666666667,4566.15384615385,4654.8717948718,4032.82051282051,4213.84615384615,3973.33333333333,4125.64102564103,4355.89743589744,4846.66666666667,1682,1691,0.922,0.0390960983932018,0,0,0,0,
68,0,516,4543.58974358974,4581.53846153846,4095.89743589744,4231.28205128205,4184.61538461538,4511.28205128205,4568.20512820513,4656.92307692308,4038.46153846154,4217.4358974359,3970.76923076923,4150.25641025641,4360,4865.64102564103,1681,1692,0.922,0.0390960983932018,0,0,0,0,
69,0,507,4561.53846153846,4582.05128205128,4104.61538461538,4240,4183.58974358974,4518.46153846154,4576.41025641026,4660.51282051282,4047.69230769231,4219.48717948718,3973.33333333333,4140.51282051282,4370.76923076923,4872.30769230769,1682,1692,0.922,0.0390960983932018,0,0,0,0,
70,0,485,4580,4583.58974358974,4121.53846153846,4247.17948717949,4185.12820512821,4518.97435897436,4579.48717948718,4657.4358974359,4052.30769230769,4230.76923076923,3981.02564102564,4146.15384615385,4385.12820512821,4883.58974358974,1682,1693,0.922,0.0390960983932018,0,0,0,0,
71,0,0,4596.41025641026,4588.71794871795,4145.12820512821,4247.69230769231,4185.64102564103,4518.46153846154,4580.51282051282,4653.84615384615,4064.61538461539,4235.38461538462,3984.61538461539,4170.76923076923,4396.41025641026,4908.20512820513,1682,1692,0.922,0.0390960983932018,0,0,0,0,
72,0,426,4597.4358974359,4585.64102564103,4155.89743589744,4245.64102564103,4185.12820512821,4515.89743589744,4579.48717948718,4654.35897435897,4075.89743589744,4220,3979.48717948718,4175.38461538462,4401.02564102564,4926.15384615385,1681,1692,0.96,0.0390960983932018,0,0,0,0,
73,0,451,4592.30769230769,4579.48717948718,4160.51282051282,4247.17948717949,4189.23076923077,4510.76923076923,4576.41025641026,4654.8717948718,4071.79487179487,4208.71794871795,3973.84615384615,4167.17948717949,4397.94871794872,4922.5641025641,1682,1692,0.96,0.0390960983932018,0,0,0,0,
74,0,447,4606.15384615385,4581.02564102564,4171.79487179487,4250.76923076923,4188.71794871795,4509.74358974359,4574.8717948718,4655.89743589744,4067.69230769231,4213.33333333333,3976.92307692308,4164.61538461538,4395.89743589744,4913.84615384615,1681,1692,0.96,0.0390960983932018,0,0,0,0,
75,0,459,4616.41025641026,4580,4177.94871794872,4248.71794871795,4182.5641025641,4508.20512820513,4573.84615384615,4655.89743589744,4072.82051282051,4216.92307692308,3981.53846153846,4175.38461538462,4401.53846153846,4923.07692307692,1683,1691,0.96,0.0390960983932018,0,0,0,0,
