COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
31,0,0,4042.5641025641,4542.5641025641,3941.53846153846,4213.84615384615,4169.74358974359,4501.53846153846,4555.89743589744,4656.41025641026,4022.5641025641,4215.89743589744,3910.76923076923,4052.82051282051,4282.05128205128,4721.02564102564,1681,1694,0.878,0,0,0,0,0,
32,0,0,4054.35897435898,4553.33333333333,3948.20512820513,4216.92307692308,4184.10256410256,4506.66666666667,4567.17948717949,4655.38461538462,4028.20512820513,4213.84615384615,3910.76923076923,4056.92307692308,4278.97435897436,4734.35897435897,1682,1692,0.878,0,0,0,0,0,
33,0,0,4060,4557.94871794872,3957.4358974359,4220,4190.25641025641,4510.25641025641,4571.28205128205,4659.48717948718,4024.10256410256,4216.92307692308,3912.30769230769,4058.97435897436,4281.02564102564,4736.92307692308,1680,1692,0.878,0,0,0,0,0,
34,0,0,4054.8717948718,4553.33333333333,3958.46153846154,4223.58974358974,4180,4497.94871794872,4558.97435897436,4661.02564102564,4021.53846153846,4221.53846153846,3912.82051282051,4062.5641025641,4280.51282051282,4721.53846153846,1682,1692,0.878,0,0,0,0,0,
35,0,0,4058.97435897436,4561.53846153846,3958.46153846154,4231.28205128205,4184.61538461538,4488.71794871795,4552.30769230769,4657.4358974359,4028.71794871795,4230.25641025641,3913.84615384615,4070.25641025641,4287.17948717949,4715.89743589744,1682,1692,0.878,0.0390960983932018,0,0,0,0,
36,0,0,4065.12820512821,4573.33333333333,3964.10256410256,4233.33333333333,4190.25641025641,4493.84615384615,4548.20512820513,4653.84615384615,4010.25641025641,4234.8717948718,3913.84615384615,4070.76923076923,4296.92307692308,4722.5641025641,1682,1694,0.915,0.0390960983932018,0,0,0,0,
37,0,0,4052.82051282051,4562.5641025641,3961.53846153846,4221.53846153846,4172.82051282051,4487.17948717949,4532.30769230769,4654.35897435897,3972.82051282051,4233.33333333333,3911.28205128205,4061.53846153846,4287.17948717949,4714.35897435897,1683,1692,0.915,0.0390960983932018,0,0,0,0,
38,0,0,4042.05128205128,4552.82051282051,3953.33333333333,4214.8717948718,4166.66666666667,4473.33333333333,4522.05128205128,4655.38461538462,3964.10256410256,4234.35897435897,3911.79487179487,4058.46153846154,4280,4704.61538461539,1682,1692,0.915,0.0390960983932018,0,0,0,0,
39,0,0,4046.15384615385,4554.35897435897,3951.79487179487,4216.92307692308,4181.53846153846,4477.94871794872,4533.84615384615,4653.84615384615,3980,4234.35897435897,3912.30769230769,4060.51282051282,4286.66666666667,4707.17948717949,1683,1692,0.915,0.0390960983932018,0,0,0,0,
40,0,0,4056.92307692308,4552.82051282051,3953.84615384615,4217.94871794872,4194.35897435897,4491.79487179487,4551.79487179487,4652.82051282051,4007.69230769231,4240.51282051282,3912.30769230769,4060,4290.25641025641,4711.28205128205,1684,1692,0.915,0.0390960983932018,0,0,0,0,
41,0,0,4062.5641025641,4555.38461538462,3959.48717948718,4220,4198.46153846154,4500,4560,4656.41025641026,4038.97435897436,4251.79487179487,3914.8717948718,4068.71794871795,4293.33333333333,4717.94871794872,1683,1693,0.952,0.0390960983932018,0,0,0,0,
42,0,0,4053.33333333333,4554.8717948718,3960,4219.48717948718,4198.46153846154,4506.66666666667,4562.5641025641,4658.97435897436,4045.12820512821,4246.15384615385,3914.8717948718,4078.46153846154,4296.41025641026,4717.94871794872,1683,1694,0.952,0.0390960983932018,0,0,0,0,
