COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
94,0,447,4051.79487179487,4489.23076923077,3970.76923076923,4215.89743589744,4152.30769230769,4486.15384615385,4555.38461538462,4656.92307692308,4069.74358974359,4236.41025641026,3986.66666666667,4104.10256410256,4383.07692307692,4824.10256410256,1682,1694,0.884,0,0,0,0,0,
95,0,458,4075.89743589744,4497.4358974359,3976.41025641026,4216.92307692308,4154.8717948718,4476.92307692308,4558.97435897436,4654.8717948718,4075.38461538462,4247.69230769231,3990.76923076923,4109.74358974359,4398.46153846154,4831.28205128205,1682,1695,0.884,0,0,0,0,0,
96,0,212,4075.89743589744,4504.61538461538,3976.92307692308,4220,4157.94871794872,4475.89743589744,4552.82051282051,4653.84615384615,4073.84615384615,4244.10256410256,3990.25641025641,4112.30769230769,4399.48717948718,4832.82051282051,1683,1694,0.884,0,0,0,0,0,
97,0,491,4066.66666666667,4508.71794871795,3973.84615384615,4220,4153.84615384615,4475.38461538462,4544.10256410256,4657.4358974359,4073.84615384615,4236.41025641026,3985.12820512821,4108.20512820513,4380,4828.20512820513,1682,1694,0.884,0,0,0,0,0,
98,0,447,4060.51282051282,4538.97435897436,3973.33333333333,4220.51282051282,4156.41025641026,4474.35897435897,4548.20512820513,4659.48717948718,4077.94871794872,4245.64102564103,3987.17948717949,4104.10256410256,4371.28205128205,4829.74358974359,1682,1693,0.884,0.0390960983932018,0,0,0,0,
99,0,458,4054.8717948718,4580.51282051282,3973.33333333333,4226.15384615385,4167.69230769231,4476.41025641026,4555.38461538462,4659.48717948718,4078.46153846154,4252.82051282051,3988.71794871795,4107.69230769231,4373.33333333333,4827.17948717949,1683,1694,0.923,0.0390960983932018,0,0,0,0,
100,0,212,4055.38461538462,4594.8717948718,3975.38461538462,4229.23076923077,4165.64102564103,4477.94871794872,4552.30769230769,4656.92307692308,4073.84615384615,4241.53846153846,3981.02564102564,4103.58974358974,4365.64102564103,4816.41025641026,1683,1693,0.923,0.0390960983932018,0,0,0,0,
101,0,491,4056.92307692308,4597.4358974359,3979.48717948718,4230.76923076923,4152.30769230769,4478.97435897436,4557.94871794872,4655.38461538462,4074.8717948718,4240,3982.05128205128,4098.46153846154,4365.64102564103,4817.94871794872,1683,1694,0.923,0.0390960983932018,0,0,0,0,
102,0,447,4050.25641025641,4599.48717948718,3973.84615384615,4228.20512820513,4149.74358974359,4477.94871794872,4567.17948717949,4657.94871794872,4076.92307692308,4247.69230769231,3986.66666666667,4099.48717948718,4370.76923076923,4824.61538461539,1683,1693,0.923,0.0390960983932018,0,0,0,0,
103,0,458,4043.07692307692,4587.17948717949,3959.48717948718,4218.46153846154,4155.89743589744,4479.48717948718,4561.02564102564,4659.48717948718,4071.28205128205,4241.02564102564,3980.51282051282,4098.97435897436,4355.89743589744,4807.17948717949,1683,1694,0.923,0.0390960983932018,0,0,0,0,
104,0,212,4045.64102564103,4583.58974358974,3954.8717948718,4220.51282051282,4161.53846153846,4488.20512820513,4562.05128205128,4658.46153846154,4066.15384615385,4227.17948717949,3975.89743589744,4097.4358974359,4338.46153846154,4789.23076923077,1683,1693,0.962,0.0390960983932018,0,0,0,0,
105,0,491,4050.76923076923,4596.92307692308,3962.05128205128,4232.30769230769,4169.23076923077,4493.33333333333,4572.82051282051,4658.97435897436,4065.12820512821,4232.82051282051,3976.92307692308,4093.84615384615,4343.58974358974,4802.05128205128,1682,1694,0.962,0.0390960983932018,0,0,0,0,
106,0,447,4055.89743589744,4600,3969.23076923077,4233.33333333333,4172.82051282051,4490.76923076923,4565.12820512821,4657.94871794872,4061.53846153846,4245.12820512821,3977.4358974359,4091.28205128205,4353.33333333333,4815.38461538462,1683,1693,0.962,0.0390960983932018,0,0,0,0,
107,0,458,4062.05128205128,4600.51282051282,3974.35897435898,4229.74358974359,4171.28205128205,4490.25641025641,4551.79487179487,4656.41025641026,4062.05128205128,4238.97435897436,3981.53846153846,4098.46153846154,4352.30769230769,4813.84615384615,1682,1693,0.962,0.0390960983932018,0,0,0,0,
108,0,212,4068.20512820513,4614.8717948718,3978.46153846154,4234.35897435897,4170.25641025641,4489.23076923077,4555.38461538462,4656.92307692308,4065.12820512821,4234.35897435897,3983.07692307692,4108.20512820513,4350.76923076923,4808.71794871795,1683,1694,0.962,0.0390960983932018,0,0,0,0,
109,0,491,4066.15384615385,4618.46153846154,3981.02564102564,4235.89743589744,4170.25641025641,4482.5641025641,4554.35897435897,4655.38461538462,4054.8717948718,4234.8717948718,3974.8717948718,4104.61538461538,4348.71794871795,4804.61538461539,1683,1692,1.001,0.0390960983932018,0,0,0,0,
110,0,447,4054.35897435898,4606.66666666667,3974.8717948718,4229.74358974359,4165.12820512821,4476.41025641026,4541.02564102564,4655.38461538462,4043.07692307692,4220,3972.30769230769,4097.4358974359,4341.02564102564,4797.94871794872,1681,1694,1.001,0.0390960983932018,0,0,0,0,
111,0,458,4043.58974358974,4596.41025641026,3959.48717948718,4221.53846153846,4154.8717948718,4473.84615384615,4533.84615384615,4658.46153846154,4049.23076923077,4213.33333333333,3975.38461538462,4091.28205128205,4333.33333333333,4783.58974358974,1682,1692,1.001,0.0390960983932018,0,0,0,0,
112,0,212,4034.8717948718,4589.74358974359,3952.82051282051,4215.38461538462,4149.74358974359,4472.82051282051,4536.41025641026,4656.41025641026,4060.51282051282,4230.76923076923,3974.35897435898,4081.53846153846,4332.30769230769,4781.53846153846,1682,1692,1.001,0.0390960983932018,0,0,0,0,
