COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
87,0,4123.589643,4141.02554,4169.230667,4125.128104,4142.051181,4138.461437,4178.461436,4135.897335,4197.948615,4123.076822,4156.922975,4138.974258,4144.615283,4183.589641,241,2042,2045,0,0,2409,552,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
88,0,4107.692207,4136.410155,4162.564001,4113.846053,4138.461437,4137.948617,4173.333231,4123.589643,4199.487077,4123.589643,4153.333232,4133.846053,4133.333232,4183.076821,225,2042,2047,0,0,2409,552,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
89,0,4108.205028,4134.358873,4162.564001,4108.717848,4137.948617,4138.974258,4169.743488,4125.128104,4197.948615,4122.564002,4153.846052,4135.897335,4136.922976,4184.102462,644,2043,2047,0,0,2409,552,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
90,0,4118.974258,4138.974258,4169.230667,4121.538361,4142.051181,4138.974258,4173.846052,4136.410155,4196.922974,4125.640925,4157.948616,4141.53836,4151.28195,4182.564,869,2043,2046,0,0,2409,552,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
91,0,4122.564002,4141.02554,4168.717847,4126.153745,4142.051181,4137.435796,4178.974257,4139.999899,4198.461436,4130.256309,4158.461437,4146.666565,4151.28195,4181.538359,241,2045,2048,0,0,2409,595,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
92,0,4122.051181,4137.948617,4164.615283,4120.51272,4138.461437,4137.948617,4171.79477,4135.384514,4197.948615,4127.692207,4155.897334,4145.128104,4140.512719,4183.589641,225,2043,2047,0,0,2409,595,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
93,0,4118.974258,4139.487078,4166.666565,4123.589643,4141.53836,4144.102463,4171.79477,4132.307591,4196.410154,4122.051181,4159.999898,4142.051181,4137.948617,4181.538359,644,2045,2046,0,0,2409,595,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
94,0,4124.102463,4142.051181,4170.256308,4126.153745,4150.256309,4150.769129,4182.564,4135.897335,4198.974256,4127.692207,4168.205026,4148.205027,4151.28195,4179.487077,869,2044,2046,0,0,2409,595,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
95,0,4135.384514,4142.564001,4167.179385,4126.666566,4153.333232,4152.820411,4184.102462,4145.640924,4201.025538,4144.102463,4169.743488,4155.897334,4167.179385,4184.615282,241,2045,2046,0,0,2409,595,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
96,0,4134.358873,4142.564001,4165.640924,4133.333232,4149.230668,4147.692206,4174.871693,4152.307591,4199.999897,4152.307591,4168.205026,4156.922975,4172.820411,4185.640923,225,2046,2046,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
97,0,4124.615284,4140.512719,4165.640924,4132.820412,4143.589642,4138.461437,4168.717847,4147.692206,4198.974256,4146.666565,4169.230667,4151.79477,4163.589642,4183.589641,644,2045,2046,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
98,0,4119.487079,4138.461437,4160.512719,4120.51272,4137.435796,4132.820412,4171.281949,4138.461437,4201.025538,4135.384514,4164.102462,4142.051181,4145.640924,4182.564,869,2044,2046,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
99,0,4113.333233,4133.846053,4153.846052,4112.820412,4132.820412,4129.743489,4171.79477,4136.922976,4195.897333,4125.128104,4155.897334,4134.871694,4132.820412,4176.410154,241,2044,2047,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
100,0,4098.461438,4127.692207,4152.820411,4110.76913,4132.307591,4128.205027,4168.717847,4137.435796,4185.640923,4120.51272,4153.333232,4129.230668,4131.794771,4169.743488,225,2043,2047,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
101,0,4087.692208,4125.128104,4154.871693,4108.717848,4133.333232,4129.230668,4168.205026,4131.28195,4186.666564,4123.589643,4154.871693,4123.076822,4131.28195,4170.256308,644,2043,2048,0,0,2409,639,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
102,0,4089.74349,4124.615284,4152.820411,4107.692207,4128.717848,4128.205027,4166.666565,4126.666566,4190.256308,4124.102463,4154.358873,4119.487079,4126.666566,4171.281949,869,2042,2048,0,0,2409,683,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
103,0,4092.820413,4122.564002,4150.256309,4105.128105,4122.051181,4122.051181,4166.666565,4121.538361,4186.666564,4115.384515,4152.820411,4121.02554,4123.076822,4168.717847,241,2044,2046,0,0,2409,683,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
104,0,4088.717849,4123.589643,4151.28195,4106.153746,4122.051181,4121.02554,4168.717847,4115.384515,4184.615282,4106.153746,4153.333232,4123.076822,4116.922976,4167.692206,225,2044,2047,0,0,2409,683,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
105,0,4089.74349,4125.640925,4150.769129,4107.179387,4122.051181,4123.589643,4165.128103,4116.410156,4187.179385,4104.102464,4152.307591,4119.999899,4109.743489,4167.692206,644,2043,2047,0,0,2409,683,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
106,0,4101.538361,4124.615284,4152.820411,4102.051182,4119.999899,4122.051181,4161.53836,4123.076822,4186.153744,4112.307592,4149.743488,4117.435797,4113.333233,4169.743488,869,2042,2047,0,0,2409,683,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
107,0,4113.333233,4129.743489,4157.948616,4109.230669,4130.256309,4124.615284,4165.640924,4126.666566,4186.153744,4118.974258,4150.256309,4126.153745,4124.615284,4173.333231,241,2044,2046,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
108,0,4109.230669,4136.410155,4157.948616,4123.589643,4136.922976,4127.692207,4170.256308,4124.102463,4188.205026,4112.307592,4154.358873,4130.76913,4125.128104,4171.281949,225,2043,2046,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
108,0,4109.230669,4136.410155,4157.948616,4123.589643,4136.922976,4127.692207,4170.256308,4124.102463,4188.205026,4112.307592,4154.358873,4130.76913,4125.128104,4171.281949,225,2043,2046,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
109,0,4096.410156,4136.922976,4156.410155,4121.02554,4129.743489,4125.640925,4169.230667,4122.051181,4185.640923,4107.179387,4157.948616,4125.128104,4119.999899,4168.717847,644,2044,2047,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
110,0,4101.538361,4134.358873,4156.922975,4113.846053,4125.640925,4124.102463,4163.076821,4123.076822,4184.615282,4112.307592,4155.897334,4127.692207,4121.02554,4171.79477,869,2043,2047,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
111,0,4117.435797,4132.307591,4157.948616,4117.948617,4127.692207,4121.02554,4159.999898,4122.051181,4185.128103,4110.76913,4154.358873,4138.974258,4123.076822,4173.846052,241,2044,2047,0,0,2409,727,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
112,0,4123.076822,4129.743489,4159.487078,4125.640925,4126.153745,4121.02554,4164.615283,4124.102463,4185.128103,4108.717848,4155.384514,4141.53836,4124.615284,4171.79477,225,2043,2047,0,0,2409,770,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
113,0,4119.999899,4125.640925,4158.974257,4119.487079,4123.589643,4123.589643,4166.153744,4126.666566,4186.153744,4115.384515,4155.384514,4136.922976,4122.051181,4171.79477,644,2043,2049,0,0,2409,770,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
114,0,4116.410156,4123.589643,4153.333232,4107.179387,4123.076822,4122.051181,4162.564001,4128.205027,4185.128103,4118.974258,4156.410155,4136.922976,4118.461438,4173.333231,869,2043,2050,0,0,2409,770,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
115,0,4112.307592,4124.102463,4152.307591,4109.743489,4122.564002,4121.02554,4167.692206,4132.820412,4189.743487,4119.999899,4157.948616,4141.02554,4124.102463,4172.820411,241,2044,2048,0,0,2409,770,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
116,0,4108.717848,4124.615284,4159.487078,4121.538361,4123.589643,4123.076822,4172.820411,4138.974258,4195.384513,4119.999899,4153.333232,4138.974258,4126.153745,4171.281949,225,2044,2045,0,0,2409,770,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
117,0,4113.333233,4126.666566,4163.076821,4123.589643,4123.589643,4123.589643,4170.256308,4139.999899,4191.794769,4122.051181,4156.410155,4138.461437,4123.076822,4168.717847,644,2044,2045,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
118,0,4126.666566,4133.846053,4161.53836,4119.999899,4123.589643,4122.051181,4167.692206,4139.487078,4185.640923,4126.666566,4169.230667,4146.153745,4129.230668,4174.871693,869,2044,2045,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
119,0,4132.820412,4137.948617,4158.461437,4122.564002,4124.615284,4119.487079,4161.53836,4137.948617,4186.153744,4124.102463,4168.717847,4148.717847,4136.410155,4183.076821,241,2044,2044,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
120,0,4129.230668,4131.794771,4155.897334,4124.102463,4121.538361,4117.435797,4154.871693,4129.230668,4186.666564,4112.307592,4157.948616,4142.051181,4132.307591,4178.974257,225,2044,2044,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
121,0,4119.999899,4126.666566,4153.846052,4119.999899,4118.461438,4116.410156,4154.358873,4121.538361,4183.076821,4103.589643,4153.333232,4137.948617,4123.076822,4170.769129,644,2044,2045,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
122,0,4102.564002,4125.128104,4151.28195,4110.25631,4117.435797,4110.25631,4153.333232,4120.51272,4183.589641,4101.025541,4153.333232,4131.794771,4111.794771,4170.769129,869,2044,2044,0,0,2409,813,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
123,0,4090.769131,4123.076822,4151.79477,4106.153746,4114.871694,4104.102464,4150.256309,4121.538361,4184.102462,4099.487079,4152.820411,4127.179386,4104.102464,4170.769129,241,2045,2046,0,0,2409,857,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
124,0,4107.692207,4124.615284,4153.333232,4115.897335,4118.974258,4112.307592,4156.410155,4124.615284,4184.615282,4104.615284,4153.333232,4135.384514,4112.820412,4168.205026,225,2044,2046,0,0,2409,857,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
125,0,4126.153745,4127.692207,4152.820411,4123.076822,4130.76913,4124.102463,4161.53836,4128.717848,4185.640923,4114.358874,4156.410155,4141.53836,4123.589643,4170.256308,644,2043,2046,0,0,2409,857,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
126,0,4123.589643,4132.820412,4151.79477,4122.564002,4135.897335,4127.692207,4158.461437,4132.307591,4184.615282,4119.487079,4159.487078,4138.461437,4121.02554,4173.846052,869,2043,2047,0,0,2409,857,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
127,0,4124.102463,4133.846053,4153.846052,4124.102463,4137.948617,4134.871694,4163.589642,4138.974258,4184.615282,4123.589643,4161.025539,4146.153745,4122.564002,4175.384513,241,2043,2046,0,0,2409,857,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
128,0,4126.666566,4127.692207,4155.384514,4125.128104,4136.922976,4141.53836,4168.717847,4141.53836,4186.666564,4125.640925,4157.435796,4153.846052,4125.640925,4172.30759,225,2044,2045,0,0,2409,900,4,4,2,4,4,4,4,4,1,4,3,4,4,2,4,4
0,0,4114.358874,4127.692207,4152.307591,4121.538361,4128.205027,4132.307591,4162.05118,4137.948617,4187.179385,4124.102463,4152.307591,4144.102463,4118.461438,4170.769129,364,2043,2045,0,0,2409,900,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
1,0,4108.717848,4133.333232,4150.769129,4119.999899,4126.153745,4122.564002,4152.307591,4137.948617,4186.153744,4122.051181,4157.435796,4137.435796,4114.871694,4172.820411,845,2042,2045,0,0,2409,900,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
2,0,4119.487079,4135.897335,4156.922975,4126.666566,4133.333232,4128.717848,4155.384514,4141.02554,4185.640923,4120.51272,4167.179385,4147.692206,4121.538361,4172.820411,873,2043,2045,0,0,2409,900,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
3,0,4130.76913,4138.461437,4161.025539,4133.333232,4137.948617,4137.948617,4163.589642,4141.02554,4186.153744,4123.076822,4165.128103,4154.358873,4122.564002,4171.79477,409,2043,2044,0,0,2409,900,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
4,0,4128.205027,4139.487078,4154.871693,4130.256309,4134.871694,4136.922976,4161.53836,4136.922976,4185.640923,4123.076822,4154.358873,4143.076822,4111.281951,4170.256308,791,2043,2045,0,0,2409,900,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
5,0,4117.435797,4129.743489,4150.769129,4117.948617,4129.743489,4133.846053,4158.974257,4136.410155,4184.102462,4118.461438,4151.79477,4128.717848,4102.564002,4167.692206,786,2042,2046,0,0,2409,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
6,0,4108.205028,4121.538361,4151.79477,4110.76913,4128.205027,4135.384514,4164.102462,4139.487078,4183.589641,4119.487079,4154.358873,4124.102463,4103.589643,4166.153744,620,2042,2046,0,0,2409,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
7,0,4105.128105,4128.205027,4153.333232,4116.922976,4134.358873,4138.974258,4166.153744,4139.487078,4185.640923,4125.128104,4151.79477,4129.743489,4106.666566,4167.179385,610,2041,2047,0,0,2409,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
8,0,4106.153746,4131.794771,4152.820411,4123.076822,4137.948617,4139.487078,4160.512719,4136.922976,4186.666564,4121.538361,4152.307591,4135.384514,4106.666566,4168.205026,117,2042,2049,0,0,2409,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
9,0,4106.666566,4128.717848,4150.256309,4121.538361,4132.307591,4136.410155,4155.384514,4136.410155,4185.128103,4115.384515,4153.846052,4136.410155,4105.640925,4167.692206,837,2042,2049,0,0,2409,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
10,0,4113.846053,4132.820412,4154.871693,4122.051181,4133.846053,4136.922976,4158.461437,4138.461437,4185.128103,4118.974258,4153.333232,4135.897335,4106.153746,4168.717847,869,2043,2048,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
11,0,4122.564002,4137.948617,4152.307591,4128.205027,4138.974258,4141.02554,4163.589642,4138.974258,4186.153744,4124.102463,4154.358873,4135.384514,4107.692207,4170.256308,241,2043,2048,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
12,0,4118.974258,4136.410155,4142.051181,4121.538361,4135.897335,4142.051181,4165.640924,4142.051181,4184.615282,4125.128104,4153.846052,4135.384514,4110.25631,4169.230667,225,2043,2047,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
13,0,4111.794771,4135.384514,4146.153745,4116.410156,4132.820412,4139.487078,4163.589642,4143.589642,4183.589641,4124.102463,4153.333232,4137.948617,4115.897335,4168.205026,644,2043,2048,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
14,0,4125.640925,4140.512719,4153.846052,4130.76913,4136.922976,4139.999899,4160.512719,4141.02554,4185.128103,4126.153745,4154.358873,4140.512719,4123.589643,4170.256308,869,2043,2048,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
15,0,4143.589642,4142.051181,4151.28195,4138.461437,4140.512719,4142.051181,4164.102462,4138.461437,4185.640923,4130.256309,4154.871693,4137.948617,4127.179386,4172.820411,241,2044,2046,0,0,2409,985,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
16,0,4128.205027,4137.948617,4145.640924,4126.666566,4137.435796,4141.02554,4166.153744,4139.487078,4184.102462,4126.666566,4153.846052,4134.871694,4121.02554,4171.281949,0,2045,2047,0,0,2410,28,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
17,0,4104.102464,4134.871694,4142.564001,4116.410156,4133.846053,4136.410155,4161.025539,4136.922976,4184.102462,4119.487079,4154.871693,4134.871694,4114.871694,4169.743488,0,2043,2048,0,0,2410,28,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
18,0,4113.846053,4136.410155,4146.153745,4123.076822,4134.871694,4137.435796,4160.512719,4137.948617,4185.128103,4125.128104,4157.948616,4138.974258,4118.974258,4170.256308,0,2041,2049,0,0,2410,28,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
19,0,4134.358873,4142.051181,4151.79477,4138.974258,4141.53836,4149.230668,4168.205026,4146.666565,4185.128103,4142.051181,4156.922975,4141.53836,4128.205027,4172.820411,0,2042,2047,0,0,2410,28,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
20,0,4128.205027,4141.02554,4151.79477,4139.999899,4143.076822,4154.358873,4168.717847,4145.640924,4184.615282,4140.512719,4154.871693,4139.999899,4125.128104,4172.30759,0,2041,2048,0,0,2410,28,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
21,0,4116.922976,4136.410155,4146.153745,4125.128104,4136.922976,4142.564001,4157.435796,4134.358873,4183.589641,4119.999899,4153.333232,4136.922976,4109.230669,4168.717847,0,2039,2048,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
22,0,4121.538361,4136.410155,4145.128104,4119.999899,4134.358873,4136.410155,4155.384514,4133.333232,4183.076821,4112.307592,4152.307591,4135.897335,4098.461438,4166.666565,0,2039,2048,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
23,0,4119.999899,4135.897335,4145.640924,4123.589643,4136.410155,4142.051181,4164.615283,4139.487078,4184.102462,4121.538361,4152.820411,4135.897335,4100.51272,4167.179385,0,2040,2046,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
24,0,4113.333233,4134.358873,4146.153745,4125.640925,4138.461437,4144.615283,4166.153744,4140.512719,4184.615282,4126.153745,4154.871693,4135.897335,4112.820412,4168.205026,0,2041,2046,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
25,0,4115.384515,4136.922976,4148.205027,4131.794771,4137.948617,4137.948617,4159.999898,4138.461437,4183.589641,4119.487079,4153.846052,4136.922976,4122.564002,4168.717847,0,2040,2045,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
26,0,4128.717848,4140.512719,4149.743488,4138.461437,4136.922976,4137.435796,4162.05118,4143.589642,4185.640923,4118.974258,4156.410155,4141.53836,4125.640925,4169.743488,0,2042,2046,0,0,2410,72,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
27,0,4138.974258,4140.512719,4152.820411,4138.974258,4139.999899,4143.589642,4172.30759,4155.384514,4188.205026,4132.820412,4163.076821,4143.589642,4125.128104,4170.769129,0,2041,2047,0,0,2410,115,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
28,0,4138.974258,4139.999899,4153.846052,4135.897335,4138.461437,4142.051181,4173.846052,4155.897334,4185.128103,4139.999899,4161.025539,4141.02554,4123.589643,4169.230667,0,2041,2045,0,0,2410,115,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
29,0,4133.333232,4138.461437,4150.256309,4126.666566,4128.717848,4134.871694,4163.589642,4142.051181,4183.589641,4129.230668,4154.358873,4136.922976,4121.02554,4169.743488,0,2044,2044,0,0,2410,115,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
30,0,4129.743489,4136.922976,4146.666565,4124.615284,4128.717848,4135.384514,4156.410155,4137.435796,4185.128103,4123.076822,4154.358873,4137.435796,4121.02554,4171.281949,0,2043,2045,0,0,2410,115,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
31,0,4125.128104,4137.948617,4142.564001,4130.76913,4134.871694,4138.974258,4155.897334,4142.564001,4184.615282,4133.846053,4155.384514,4137.948617,4121.02554,4169.230667,0,2043,2045,0,0,2410,115,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
32,0,4117.948617,4137.435796,4139.487078,4126.666566,4134.358873,4138.974258,4162.05118,4147.179386,4184.102462,4141.02554,4153.333232,4136.410155,4112.820412,4168.717847,0,2044,2045,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
33,0,4121.02554,4137.435796,4142.564001,4122.051181,4133.846053,4142.564001,4171.281949,4147.692206,4184.615282,4133.846053,4153.333232,4134.871694,4106.153746,4169.230667,0,2045,2046,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
34,0,4127.692207,4135.897335,4146.666565,4125.640925,4134.871694,4142.051181,4169.743488,4142.564001,4183.589641,4124.615284,4153.846052,4131.28195,4106.666566,4163.076821,0,2045,2045,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
35,0,4119.999899,4130.76913,4140.512719,4124.615284,4126.153745,4130.256309,4159.999898,4137.948617,4182.564,4118.974258,4150.769129,4126.666566,4104.615284,4159.487078,0,2045,2045,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
36,0,4116.922976,4132.307591,4134.358873,4121.538361,4118.974258,4122.564002,4154.358873,4138.461437,4184.102462,4121.538361,4150.769129,4130.256309,4105.640925,4165.640924,0,2044,2044,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
37,0,4128.205027,4135.384514,4137.435796,4125.128104,4123.076822,4123.589643,4147.692206,4139.999899,4184.615282,4125.640925,4151.79477,4137.435796,4112.820412,4172.820411,0,2045,2046,0,0,2410,158,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
38,0,4118.461438,4129.230668,4138.461437,4123.589643,4120.51272,4122.564002,4139.487078,4138.461437,4183.589641,4122.051181,4150.256309,4131.28195,4107.692207,4165.128103,0,2044,2046,0,0,2410,200,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
39,0,4098.461438,4124.615284,4135.897335,4121.538361,4115.897335,4119.487079,4144.615283,4136.410155,4183.076821,4120.51272,4150.769129,4123.589643,4098.461438,4157.948616,0,2041,2048,0,0,2410,200,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
40,0,4110.25631,4128.205027,4138.974258,4124.102463,4117.948617,4121.02554,4155.384514,4135.384514,4183.076821,4122.564002,4151.28195,4125.128104,4102.051182,4159.999898,0,2041,2046,0,0,2410,200,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
41,0,4124.615284,4129.230668,4138.461437,4117.435797,4116.922976,4123.589643,4153.333232,4135.897335,4179.999898,4123.076822,4145.128104,4121.02554,4106.666566,4158.974257,0,2042,2046,0,0,2410,200,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
42,0,4104.102464,4124.102463,4128.717848,4105.128105,4114.358874,4124.615284,4149.743488,4133.846053,4182.564,4123.589643,4138.461437,4112.307592,4106.153746,4154.358873,0,2042,2044,0,0,2410,200,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
43,0,4084.102464,4121.538361,4123.589643,4101.538361,4116.410156,4124.615284,4155.384514,4127.179386,4183.589641,4121.02554,4139.999899,4109.230669,4104.615284,4152.820411,0,2042,2047,0,0,2410,243,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
44,0,4093.846054,4121.538361,4124.615284,4107.692207,4113.846053,4124.102463,4154.358873,4125.128104,4174.358872,4111.794771,4140.512719,4107.179387,4097.435797,4152.820411,0,2041,2048,0,0,2410,243,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
45,0,4093.333233,4120.51272,4125.128104,4107.692207,4107.179387,4121.02554,4143.076822,4125.128104,4173.333231,4106.153746,4138.974258,4104.102464,4094.871695,4150.256309,0,2040,2047,0,0,2410,243,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
46,0,4074.871695,4113.846053,4124.615284,4100.51272,4107.692207,4114.358874,4139.487078,4125.128104,4179.999898,4109.743489,4139.487078,4106.666566,4104.102464,4151.28195,0,2041,2044,0,0,2410,243,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
47,0,4077.948618,4108.205028,4123.589643,4099.487079,4107.179387,4110.76913,4144.615283,4125.128104,4180.512718,4111.794771,4141.02554,4109.743489,4109.743489,4153.846052,0,2041,2044,0,0,2410,243,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
48,0,4090.769131,4112.820412,4120.51272,4100.51272,4103.076823,4110.25631,4143.589642,4122.564002,4176.410154,4106.153746,4139.999899,4108.717848,4107.179387,4152.820411,0,2042,2045,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
49,0,4090.25631,4121.538361,4118.974258,4099.487079,4104.615284,4111.794771,4138.461437,4121.02554,4173.846052,4105.128105,4141.02554,4106.153746,4107.692207,4152.820411,0,2042,2045,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
50,0,4083.589644,4118.974258,4124.615284,4097.435797,4105.128105,4112.307592,4137.435796,4121.02554,4169.743488,4106.153746,4141.02554,4101.025541,4105.640925,4152.307591,0,2041,2045,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
51,0,4081.025541,4111.281951,4128.717848,4093.846054,4104.102464,4109.743489,4138.974258,4117.948617,4167.179385,4099.9999,4137.948617,4098.461438,4101.538361,4152.307591,0,2044,2044,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
52,0,4087.179387,4114.358874,4127.179386,4096.410156,4104.102464,4111.794771,4143.589642,4118.974258,4173.846052,4102.051182,4143.076822,4108.717848,4112.820412,4153.846052,0,2043,2045,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
53,0,4095.897336,4123.076822,4124.102463,4105.128105,4105.128105,4118.974258,4153.333232,4129.230668,4176.410154,4116.922976,4151.28195,4116.410156,4123.589643,4155.384514,0,2043,2045,0,0,2410,285,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
54,0,4094.358874,4122.564002,4122.051181,4105.640925,4105.128105,4124.102463,4158.461437,4138.461437,4175.384513,4124.102463,4148.717847,4110.76913,4120.51272,4157.435796,0,2044,2044,0,0,2410,327,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
55,0,4093.846054,4119.487079,4119.487079,4098.974259,4104.615284,4124.615284,4156.410155,4138.974258,4179.487077,4124.102463,4146.666565,4111.794771,4115.897335,4156.922975,0,2044,2047,0,0,2410,327,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
56,0,4101.025541,4122.051181,4124.615284,4101.538361,4111.281951,4123.589643,4154.358873,4139.487078,4183.589641,4128.717848,4153.333232,4117.948617,4122.051181,4153.846052,0,2046,2046,0,0,2410,327,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
57,0,4103.076823,4125.640925,4131.794771,4114.871694,4122.051181,4123.589643,4155.384514,4144.615283,4184.102462,4133.846053,4155.897334,4118.974258,4137.435796,4160.512719,0,2045,2046,0,0,2410,327,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
