COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,,,,,,,,,,,,,,,,,,,,,,,
127,0,4219.487076,4201.538359,4199.487077,4209.743487,4201.538359,4203.07682,4189.230667,4154.358873,4185.128103,4185.128103,4187.692205,4198.974256,4191.794769,4196.410154,248,2045,2047,0,0,2430,220,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
128,0,4221.538358,4196.922974,4202.564,4211.281948,4202.564,4202.051179,4188.717846,4156.410155,4188.205026,4185.128103,4183.589641,4200.512718,4193.333231,4192.30759,233,2044,2047,0,0,2430,220,4,4,2,4,4,4,4,4,1,4,3,4,4,2,4,4
0,0,4216.922974,4194.871692,4203.07682,4208.717846,4202.051179,4198.461436,4187.179385,4156.410155,4188.717846,4184.615282,4185.640923,4200.512718,4189.743487,4190.769128,349,2045,2046,0,0,2430,220,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
1,0,4216.922974,4193.846051,4201.538359,4206.153743,4198.461436,4197.948615,4185.640923,4151.79477,4185.640923,4181.538359,4190.256308,4200.512718,4192.82041,4198.974256,846,2046,2046,0,0,2430,220,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
2,0,4220.512717,4189.743487,4201.538359,4204.615282,4198.974256,4195.897333,4185.128103,4151.28195,4187.179385,4184.615282,4201.538359,4203.589641,4198.974256,4201.538359,845,2046,2047,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
3,0,4220.512717,4187.692205,4203.07682,4206.666564,4204.615282,4197.435795,4187.179385,4158.974257,4192.30759,4196.410154,4206.666564,4207.179384,4201.025538,4196.922974,414,2046,2047,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
4,0,4223.07682,4188.717846,4203.589641,4212.307589,4204.102461,4202.051179,4189.230667,4158.461437,4190.256308,4197.435795,4203.07682,4205.128102,4201.025538,4198.974256,791,2046,2047,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
5,0,4232.307589,4190.256308,4204.102461,4217.435794,4199.487077,4197.948615,4186.666564,4153.846052,4192.82041,4193.333231,4207.692205,4207.179384,4201.025538,4199.999897,792,2046,2047,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
6,0,4239.999896,4188.717846,4206.153743,4215.897333,4201.025538,4192.30759,4187.179385,4156.922975,4197.948615,4196.922974,4218.461435,4218.461435,4201.538359,4198.974256,636,2045,2046,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
7,0,4228.205025,4187.179385,4205.128102,4204.102461,4201.025538,4196.922974,4192.82041,4158.461437,4190.769128,4193.846051,4215.384512,4219.999897,4203.589641,4200.512718,600,2047,2045,0,0,2430,262,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
8,0,4216.410153,4186.153744,4201.538359,4198.974256,4199.999897,4202.051179,4195.384513,4154.871693,4189.230667,4190.256308,4202.564,4213.846051,4206.153743,4199.999897,114,2046,2049,0,0,2430,305,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
9,0,4223.07682,4188.717846,4200.512718,4209.230666,4207.692205,4202.051179,4196.410154,4153.846052,4200.512718,4198.974256,4200.512718,4213.33323,4209.230666,4200.512718,833,2047,2047,0,0,2430,305,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
10,0,4227.692204,4189.230667,4201.025538,4210.256307,4211.794769,4201.538359,4199.487077,4157.948616,4198.461436,4204.615282,4205.640923,4210.769128,4210.256307,4201.538359,867,2047,2048,0,0,2430,305,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
11,0,4214.358871,4185.128103,4197.948615,4194.871692,4203.589641,4203.07682,4202.051179,4158.974257,4188.717846,4198.461436,4202.564,4200.512718,4205.640923,4200.512718,248,2047,2049,0,0,2430,305,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
12,0,4201.025538,4183.076821,4196.410154,4191.794769,4198.461436,4203.07682,4201.025538,4157.948616,4195.384513,4197.948615,4200.512718,4196.922974,4201.025538,4198.974256,233,2046,2047,0,0,2430,305,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
13,0,4206.153743,4184.102462,4199.999897,4199.487077,4203.07682,4203.07682,4199.487077,4162.05118,4201.025538,4201.538359,4208.205025,4205.640923,4201.538359,4198.974256,658,2046,2047,0,0,2430,347,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
14,0,4216.922974,4184.615282,4202.564,4201.538359,4204.615282,4201.538359,4200.512718,4165.640924,4197.435795,4201.538359,4215.897333,4213.846051,4209.230666,4198.974256,867,2045,2047,0,0,2430,347,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
15,0,4224.615281,4186.666564,4201.538359,4203.07682,4204.615282,4200.512718,4194.358872,4161.025539,4196.922974,4202.564,4215.897333,4214.358871,4216.922974,4198.461436,248,2044,2047,0,0,2430,347,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
16,0,4231.281948,4188.717846,4201.538359,4209.230666,4212.307589,4202.051179,4187.692205,4154.871693,4197.435795,4208.717846,4213.846051,4213.33323,4219.487076,4201.025538,0,2043,2046,0,0,2430,347,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
17,0,4228.205025,4189.230667,4202.051179,4210.256307,4216.922974,4204.102461,4190.256308,4160.512719,4198.974256,4215.384512,4214.871692,4210.256307,4223.07682,4203.589641,0,2044,2047,0,0,2430,347,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
18,0,4219.999897,4187.692205,4199.487077,4204.615282,4215.384512,4204.102461,4197.948615,4170.769129,4199.999897,4217.435794,4216.410153,4208.717846,4227.179384,4201.025538,0,2043,2047,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
19,0,4215.384512,4186.153744,4197.435795,4201.538359,4214.358871,4203.07682,4198.974256,4168.717847,4199.487077,4218.974256,4215.384512,4209.230666,4222.563999,4198.974256,0,2045,2047,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
20,0,4214.871692,4186.153744,4196.922974,4199.487077,4210.256307,4204.615282,4198.974256,4163.076821,4199.999897,4214.871692,4212.82041,4206.153743,4214.358871,4199.487077,0,2045,2047,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
21,0,4216.410153,4184.102462,4197.435795,4200.512718,4204.102461,4205.128102,4201.025538,4163.589642,4201.025538,4205.128102,4214.358871,4200.512718,4214.358871,4199.487077,0,2045,2048,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
22,0,4214.871692,4183.076821,4198.461436,4202.051179,4201.538359,4200.512718,4198.461436,4161.025539,4199.487077,4201.538359,4211.794769,4201.025538,4212.82041,4198.974256,0,2045,2047,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
23,0,4202.564,4184.102462,4196.922974,4195.384513,4201.538359,4197.435795,4194.871692,4155.384514,4197.435795,4201.025538,4202.564,4199.999897,4205.128102,4195.384513,0,2044,2046,0,0,2430,388,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
24,0,4198.461436,4185.128103,4195.384513,4192.82041,4203.589641,4201.538359,4193.846051,4159.999898,4197.948615,4200.512718,4202.564,4196.922974,4207.692205,4194.358872,0,2044,2045,0,0,2430,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
25,0,4212.82041,4186.666564,4196.922974,4199.487077,4206.666564,4202.564,4189.743487,4170.769129,4199.487077,4207.179384,4213.33323,4198.461436,4217.435794,4198.461436,0,2045,2046,0,0,2430,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
26,0,4217.435794,4185.640923,4199.487077,4202.051179,4203.589641,4197.435795,4186.153744,4167.179385,4198.461436,4209.743487,4214.871692,4198.974256,4215.384512,4199.487077,0,2044,2046,0,0,2430,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
27,0,4213.33323,4183.589641,4198.461436,4196.922974,4197.948615,4194.871692,4186.153744,4156.410155,4197.435795,4202.051179,4210.769128,4198.974256,4210.256307,4199.487077,0,2045,2044,0,0,2430,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
28,0,4219.487076,4184.102462,4198.974256,4198.974256,4201.538359,4196.410154,4187.692205,4156.410155,4197.948615,4198.461436,4213.33323,4202.564,4214.871692,4201.538359,0,2046,2044,0,0,2430,429,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
29,0,4221.025538,4186.153744,4201.025538,4201.025538,4205.128102,4198.461436,4193.846051,4164.615283,4198.461436,4202.051179,4215.897333,4202.564,4217.948615,4202.051179,0,2046,2046,0,0,2430,471,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
30,0,4211.794769,4186.153744,4198.974256,4198.461436,4203.589641,4201.025538,4198.461436,4170.256308,4197.948615,4204.102461,4215.384512,4199.999897,4214.871692,4198.974256,0,2045,2047,0,0,2430,471,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
31,0,4210.769128,4186.153744,4197.435795,4199.999897,4206.153743,4203.07682,4197.948615,4165.128103,4200.512718,4203.07682,4214.871692,4199.487077,4212.307589,4197.948615,0,2045,2047,0,0,2430,471,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
32,0,4213.846051,4184.615282,4197.948615,4196.410154,4206.666564,4202.564,4197.435795,4157.948616,4197.435795,4198.974256,4213.33323,4195.897333,4207.179384,4197.948615,0,2045,2047,0,0,2430,471,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
33,0,4212.307589,4183.076821,4197.948615,4193.333231,4202.564,4201.538359,4194.358872,4155.384514,4192.30759,4198.974256,4214.358871,4194.358872,4205.128102,4199.487077,0,2045,2047,0,0,2430,471,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
34,0,4211.281948,4183.589641,4197.948615,4198.461436,4202.051179,4201.025538,4186.153744,4154.871693,4196.922974,4197.948615,4215.897333,4197.435795,4207.179384,4198.461436,0,2044,2047,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
35,0,4211.794769,4182.564,4197.948615,4202.564,4203.07682,4199.999897,4184.102462,4152.307591,4199.487077,4187.692205,4214.358871,4193.846051,4203.589641,4196.922974,0,2043,2047,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
36,0,4207.179384,4180.512718,4197.948615,4201.025538,4205.128102,4199.487077,4189.230667,4150.769129,4190.769128,4185.640923,4213.33323,4191.281949,4199.487077,4197.948615,0,2043,2047,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
37,0,4198.974256,4181.538359,4197.435795,4201.025538,4211.281948,4199.999897,4187.179385,4153.333232,4183.589641,4196.922974,4213.846051,4194.871692,4203.589641,4196.922974,0,2044,2046,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
38,0,4203.07682,4185.128103,4197.435795,4205.128102,4215.384512,4199.487077,4184.615282,4155.384514,4189.230667,4202.051179,4213.846051,4195.897333,4208.717846,4196.410154,0,2044,2047,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
39,0,4215.384512,4186.153744,4198.461436,4207.179384,4215.384512,4201.025538,4191.794769,4154.358873,4197.948615,4198.974256,4210.769128,4195.384513,4212.307589,4197.435795,0,2044,2047,0,0,2430,514,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
40,0,4218.974256,4183.589641,4197.435795,4205.128102,4213.846051,4204.102461,4197.435795,4150.769129,4196.922974,4200.512718,4210.769128,4194.871692,4214.358871,4198.974256,0,2043,2048,0,0,2430,556,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
41,0,4212.82041,4183.076821,4197.435795,4201.538359,4207.692205,4201.538359,4191.281949,4148.717847,4189.230667,4198.974256,4211.281948,4188.205026,4205.640923,4199.487077,0,2043,2049,0,0,2430,556,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
42,0,4204.102461,4181.025539,4199.487077,4198.974256,4201.025538,4196.922974,4185.640923,4146.153745,4183.589641,4187.692205,4204.102461,4182.564,4196.410154,4193.846051,0,2043,2048,0,0,2430,556,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
43,0,4197.435795,4173.333231,4194.358872,4195.384513,4198.461436,4197.948615,4186.666564,4143.076822,4190.256308,4181.538359,4199.487077,4184.615282,4195.897333,4189.230667,0,2045,2046,0,0,2430,556,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
44,0,4202.051179,4172.820411,4189.743487,4195.897333,4201.025538,4198.974256,4193.333231,4146.666565,4198.461436,4191.794769,4207.692205,4188.717846,4199.999897,4194.871692,0,2046,2047,0,0,2430,556,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
45,0,4215.897333,4183.076821,4197.948615,4204.615282,4210.256307,4199.487077,4196.410154,4154.358873,4199.999897,4204.102461,4216.410153,4194.358872,4207.179384,4202.051179,0,2045,2047,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
46,0,4219.487076,4187.179385,4203.07682,4206.153743,4215.897333,4201.025538,4189.743487,4153.846052,4197.948615,4203.589641,4215.384512,4197.948615,4214.871692,4199.999897,0,2045,2047,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
47,0,4213.33323,4183.589641,4198.974256,4200.512718,4213.846051,4201.538359,4183.076821,4144.102463,4195.897333,4198.461436,4213.846051,4197.435795,4215.384512,4199.999897,0,2044,2048,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
48,0,4218.974256,4185.640923,4202.051179,4206.666564,4215.384512,4201.025538,4187.692205,4144.615283,4200.512718,4203.07682,4216.922974,4198.974256,4215.897333,4202.051179,0,2044,2047,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
49,0,4230.769127,4189.230667,4208.717846,4214.871692,4218.974256,4200.512718,4188.717846,4148.717847,4198.974256,4207.179384,4214.358871,4201.025538,4217.948615,4201.025538,0,2043,2046,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
50,0,4218.974256,4185.640923,4205.128102,4207.179384,4214.358871,4202.051179,4185.128103,4138.974258,4189.743487,4195.897333,4205.128102,4198.461436,4210.256307,4201.025538,0,2044,2046,0,0,2430,601,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
51,0,4203.07682,4181.538359,4200.512718,4198.461436,4213.846051,4205.640923,4187.692205,4129.743489,4190.256308,4182.05118,4202.051179,4190.256308,4199.999897,4199.999897,0,2045,2047,0,0,2430,642,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
52,0,4211.281948,4182.05118,4199.999897,4201.025538,4215.384512,4204.615282,4187.692205,4134.358873,4199.487077,4185.640923,4204.102461,4183.589641,4197.948615,4197.948615,0,2044,2046,0,0,2430,642,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
53,0,4209.230666,4183.589641,4198.974256,4203.07682,4207.179384,4200.512718,4185.128103,4139.999899,4199.999897,4195.384513,4203.07682,4185.640923,4201.025538,4198.974256,0,2045,2047,0,0,2430,642,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
54,0,4201.538359,4184.615282,4200.512718,4203.07682,4206.153743,4200.512718,4184.615282,4142.564001,4196.410154,4199.999897,4207.692205,4194.358872,4210.256307,4198.974256,0,2046,2047,0,0,2430,642,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
55,0,4218.461435,4186.666564,4201.025538,4209.230666,4214.358871,4203.07682,4187.692205,4149.743488,4199.999897,4206.666564,4217.435794,4200.512718,4219.487076,4200.512718,0,2047,2047,0,0,2430,642,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
56,0,4228.205025,4186.666564,4200.512718,4213.846051,4215.384512,4203.07682,4193.333231,4156.410155,4199.999897,4214.871692,4217.948615,4198.461436,4215.897333,4202.564,0,2045,2048,0,0,2430,686,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
57,0,4218.461435,4185.640923,4202.564,4210.769128,4213.33323,4203.589641,4191.281949,4153.846052,4197.948615,4214.358871,4213.33323,4196.410154,4213.33323,4202.051179,0,2045,2048,0,0,2430,686,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
58,0,4225.128102,4187.179385,4204.615282,4207.179384,4215.384512,4203.07682,4184.102462,4145.128104,4203.07682,4209.230666,4218.461435,4199.999897,4223.07682,4203.07682,0,2045,2048,0,0,2430,686,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
59,0,4223.07682,4186.153744,4201.025538,4203.589641,4209.743487,4198.461436,4184.102462,4137.948617,4197.948615,4198.974256,4217.435794,4192.82041,4219.487076,4199.487077,0,2046,2048,0,0,2430,686,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
60,0,4203.07682,4182.05118,4196.922974,4199.999897,4200.512718,4196.922974,4186.666564,4133.333232,4186.153744,4185.640923,4204.615282,4181.025539,4203.07682,4193.846051,0,2045,2049,0,0,2430,686,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
61,0,4205.128102,4182.564,4196.410154,4198.461436,4202.564,4199.487077,4184.615282,4129.230668,4189.230667,4183.076821,4199.999897,4183.076821,4201.025538,4197.435795,0,2044,2047,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
62,0,4212.82041,4185.128103,4197.948615,4199.999897,4206.153743,4199.487077,4184.102462,4129.743489,4198.461436,4189.743487,4202.051179,4185.128103,4203.07682,4201.538359,0,2043,2049,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
63,0,4209.230666,4184.615282,4199.999897,4199.999897,4203.589641,4199.487077,4188.717846,4135.384514,4196.922974,4195.384513,4202.564,4183.589641,4198.974256,4197.948615,0,2044,2049,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
64,0,4212.307589,4183.076821,4202.564,4202.564,4202.051179,4199.999897,4187.692205,4137.435796,4195.384513,4198.974256,4207.692205,4188.205026,4202.051179,4197.435795,349,2044,2049,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
65,0,4218.974256,4184.102462,4202.051179,4208.205025,4202.051179,4196.410154,4184.102462,4136.922976,4198.974256,4195.384513,4213.846051,4189.743487,4205.128102,4200.512718,846,2044,2049,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
66,0,4223.07682,4185.128103,4199.999897,4207.179384,4203.07682,4193.333231,4181.538359,4139.999899,4196.922974,4192.30759,4212.82041,4187.179385,4202.564,4200.512718,865,2044,2049,0,0,2430,728,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
67,0,4218.974256,4182.564,4199.487077,4200.512718,4209.230666,4197.948615,4184.615282,4138.974258,4196.922974,4194.871692,4212.307589,4187.692205,4203.07682,4197.435795,415,2043,2046,0,0,2430,771,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
68,0,4203.589641,4179.999898,4197.435795,4195.897333,4216.410153,4201.538359,4186.666564,4134.871694,4200.512718,4191.794769,4209.230666,4182.564,4201.025538,4193.333231,791,2043,2047,0,0,2430,771,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
69,0,4193.846051,4181.538359,4196.922974,4197.435795,4213.33323,4200.512718,4183.589641,4133.333232,4196.922974,4189.230667,4199.999897,4178.461436,4197.435795,4193.333231,792,2044,2048,0,0,2430,771,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
70,0,4210.256307,4184.615282,4201.538359,4201.025538,4210.256307,4198.974256,4183.589641,4135.897335,4195.897333,4199.999897,4204.615282,4191.281949,4209.230666,4198.461436,660,2044,2048,0,0,2430,771,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
71,0,4229.230666,4186.153744,4204.102461,4201.025538,4209.743487,4192.82041,4178.461436,4134.871694,4201.025538,4202.051179,4216.410153,4201.538359,4222.051179,4203.589641,600,2042,2049,0,0,2430,771,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
72,0,4226.666563,4187.179385,4201.025538,4200.512718,4204.615282,4184.615282,4170.256308,4121.538361,4195.384513,4183.076821,4210.256307,4191.794769,4216.922974,4199.999897,114,2043,2048,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
73,0,4210.769128,4187.179385,4199.999897,4202.051179,4201.538359,4184.615282,4173.846052,4110.76913,4183.076821,4172.30759,4201.538359,4181.538359,4209.743487,4191.281949,833,2043,2047,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
74,0,4203.589641,4185.128103,4200.512718,4201.025538,4204.102461,4187.692205,4178.974257,4117.948617,4187.179385,4178.974257,4209.743487,4182.05118,4212.82041,4191.794769,867,2043,2048,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
75,0,4207.179384,4185.640923,4202.564,4200.512718,4208.205025,4188.205026,4177.435795,4132.307591,4199.999897,4190.256308,4217.948615,4184.102462,4221.538358,4202.051179,248,2042,2033,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
76,0,4217.435794,4188.205026,4208.717846,4212.307589,4212.82041,4192.30759,4178.461436,4138.461437,4202.051179,4200.512718,4216.410153,4193.333231,4228.717845,4203.07682,233,2042,2046,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
77,0,4229.230666,4189.230667,4208.205025,4216.410153,4214.871692,4198.461436,4185.640923,4138.974258,4198.461436,4204.615282,4217.435794,4201.025538,4231.794768,4198.974256,658,2043,2045,0,0,2430,816,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
78,0,4224.615281,4187.692205,4201.538359,4203.07682,4215.384512,4203.07682,4188.717846,4141.53836,4200.512718,4204.102461,4221.025538,4191.281949,4232.307589,4201.538359,867,2044,2047,0,0,2430,860,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
79,0,4202.051179,4183.589641,4198.974256,4194.871692,4212.307589,4201.025538,4184.102462,4142.564001,4201.025538,4201.025538,4216.922974,4183.076821,4227.692204,4201.025538,248,2043,2047,0,0,2430,860,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
80,0,4195.897333,4182.564,4202.051179,4201.538359,4206.153743,4190.256308,4173.846052,4136.922976,4199.487077,4196.922974,4213.846051,4188.717846,4221.538358,4196.922974,233,2044,2044,0,0,2430,860,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
81,0,4207.179384,4186.666564,4201.538359,4205.640923,4204.102461,4184.102462,4167.692206,4133.333232,4199.487077,4192.30759,4218.461435,4188.717846,4222.051179,4200.512718,658,2044,2045,0,0,2430,860,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
82,0,4200.512718,4179.999898,4199.999897,4193.333231,4204.102461,4189.743487,4172.820411,4128.205027,4194.871692,4186.153744,4214.871692,4174.871693,4214.358871,4196.922974,867,2043,2045,0,0,2430,860,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
83,0,4180.512718,4171.281949,4197.435795,4182.05118,4201.025538,4194.871692,4178.461436,4120.51272,4187.692205,4179.487077,4204.615282,4166.153744,4200.512718,4185.640923,248,2043,2045,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
84,0,4179.487077,4176.922975,4196.410154,4188.205026,4205.128102,4195.897333,4182.05118,4119.487079,4185.640923,4181.025539,4206.153743,4170.769129,4206.153743,4187.692205,233,2044,2045,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
85,0,4193.333231,4184.615282,4198.974256,4198.974256,4211.794769,4201.025538,4185.640923,4118.461438,4186.153744,4187.179385,4217.435794,4178.461436,4218.974256,4198.974256,658,2045,2045,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
86,0,4200.512718,4184.615282,4201.025538,4199.487077,4207.179384,4198.974256,4186.153744,4114.358874,4192.30759,4188.717846,4220.512717,4181.538359,4215.897333,4201.538359,867,2045,2046,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
87,0,4199.487077,4182.564,4201.025538,4193.846051,4198.974256,4189.743487,4184.615282,4116.922976,4197.435795,4185.128103,4216.922974,4181.025539,4209.230666,4197.435795,248,2045,2046,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
88,0,4200.512718,4175.897334,4203.07682,4191.794769,4204.615282,4191.281949,4185.128103,4121.538361,4190.256308,4184.615282,4218.461435,4186.666564,4211.794769,4193.846051,233,2043,2046,0,0,2430,902,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
89,0,4201.538359,4171.281949,4204.102461,4194.358872,4216.410153,4201.025538,4189.743487,4122.564002,4187.692205,4191.794769,4221.025538,4177.435795,4216.922974,4194.871692,658,2045,2047,0,0,2430,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
90,0,4199.487077,4179.487077,4201.538359,4195.897333,4217.435794,4204.615282,4192.82041,4125.128104,4199.487077,4198.461436,4219.999897,4132.820412,4218.974256,4198.461436,867,2044,2046,0,0,2430,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
91,0,4199.999897,4185.128103,4201.025538,4197.948615,4214.358871,4201.025538,4187.179385,4127.692207,4199.487077,4199.999897,4216.922974,4096.410156,4217.435794,4199.487077,248,2044,2045,0,0,2430,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
92,0,4202.051179,4181.538359,4204.615282,4201.025538,4216.410153,4197.435795,4184.615282,4121.538361,4186.666564,4195.897333,4216.922974,4100.51272,4216.410153,4196.922974,233,2045,2047,0,0,2430,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
93,0,4198.974256,4181.025539,4203.07682,4201.538359,4216.410153,4197.948615,4186.666564,4117.435797,4187.692205,4187.692205,4218.974256,4109.230669,4217.948615,4198.461436,658,2045,2046,0,0,2430,943,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
94,0,4198.974256,4182.05118,4198.461436,4197.948615,4212.307589,4197.435795,4186.666564,4118.974258,4191.281949,4185.128103,4218.974256,4102.051182,4218.461435,4199.999897,867,2044,2046,0,0,2430,988,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
95,0,4200.512718,4179.999898,4202.051179,4196.410154,4210.769128,4194.871692,4188.205026,4120.51272,4186.153744,4192.30759,4215.897333,4104.615284,4215.897333,4197.948615,248,2044,2046,0,0,2430,988,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
96,0,4201.538359,4178.974257,4209.230666,4198.461436,4213.33323,4196.410154,4189.743487,4126.666566,4191.281949,4201.538359,4218.461435,4118.461438,4217.435794,4199.487077,233,2044,2047,0,0,2430,988,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
97,0,4206.153743,4180.512718,4206.666564,4199.999897,4214.358871,4202.051179,4187.692205,4136.410155,4201.025538,4205.640923,4225.640922,4122.051181,4224.615281,4199.487077,658,2044,2046,0,0,2430,988,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
98,0,4205.640923,4175.384513,4201.025538,4195.384513,4215.384512,4203.07682,4190.769128,4137.948617,4199.999897,4206.153743,4224.102461,4121.02554,4222.563999,4198.461436,867,2043,2046,0,0,2430,988,4,4,3,4,4,4,4,4,1,4,3,4,4,2,4,4
